-1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0
-1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0
-1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0
-1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0
-1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0
-1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -0.60784316  0.75686276  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -0.45098037  -0.77254903  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0
-1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -0.05098039  0.8117647  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  0.16078436  0.3176471  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0
-1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -0.96862745  0.5294118  0.8117647  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -0.24705881  0.64705884  -0.9137255  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0
-1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -0.4588235  0.9764706  0.05098045  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -0.10588235  0.9764706  -0.8352941  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0
-1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -0.64705884  0.8509804  0.7019608  -0.90588236  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  0.5058824  0.9764706  -0.8352941  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0
-1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  0.3176471  0.9372549  -0.58431375  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -0.85882354  1.0  0.9843137  -0.8352941  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0
-1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -0.34117645  0.8980392  0.654902  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  0.105882406  0.9843137  0.48235297  -0.9607843  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0
-1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  0.32549024  0.9764706  -0.16862744  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -0.7490196  0.81960785  0.9607843  -0.4823529  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0
-1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -0.88235295  0.7647059  0.9764706  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  0.05098045  0.9764706  0.654902  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0
-1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -0.827451  0.9764706  0.28627455  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  0.32549024  0.9764706  0.30980396  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0
-1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -0.92941177  0.6  0.6392157  -0.85882354  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -0.827451  0.9843137  0.9843137  -0.1607843  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0
-1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  0.32549024  0.9764706  0.56078434  -0.3333333  -0.3333333  -0.3333333  -0.3333333  0.011764765  0.28627455  0.5294118  0.9764706  0.9764706  -0.16862744  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0
-1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -0.6784314  0.33333337  0.92156863  0.9764706  0.9764706  0.9764706  0.9764706  0.81960785  0.8117647  0.96862745  0.9764706  0.9764706  -0.92941177  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0
-1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -0.6156863  -0.34117645  -0.34117645  -0.34117645  -0.34117645  -1.0  -1.0  0.26274514  0.9764706  0.9764706  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0
-1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -0.0039215684  0.9764706  0.9764706  -0.64705884  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0
-1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  0.003921628  0.9843137  0.9843137  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0
-1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -0.0039215684  0.9764706  0.9764706  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0
-1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  0.058823586  0.9764706  0.9137255  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0
-1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  0.81960785  0.8509804  -0.12941176  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0
-1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  0.4039216  -0.4823529  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0
-1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0
-1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0
-1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0
